"";"year";"country.code";"income.group";"che_gdp";"gghed_che";"gghed_gdp";"tran_shi";"pvtd_che";"oops_che";"cfa_che";"gfa_che";"chi_che";"phc_che";"gghed_phc_gghed";"gghed_phc_phc";"gghe_gdp";"gghe_gge";"SH.MED.BEDS.ZS";"SH.MED.CMHW.P3";"SH.XPD.CHEX.GD.ZS";"SH.XPD.CHEX.PC.CD";"SH.XPD.GHED.CH.ZS";"SH.XPD.GHED.GD.ZS";"SH.XPD.GHED.GE.ZS";"SH.XPD.PVTD.CH.ZS";"SH.MED.NUMW.P3";"SH.XPD.EHEX.CH.ZS";"SH.MED.PHYS.ZS";"SH.XPD.OOPC.CH.ZS";"SH.UHC.OOPC.10.ZS";"SH.UHC.OOPC.25.ZS";"SH.SGR.CRSK.ZS";"SH.SGR.IRSK.ZS";"country";"coverage";"Aporte fiscal";"Seguridad social";"Seguros privados";"Gasto de bolsillo";"Gasto con recursos externos"
"1356";1983;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1357";1984;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,165;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1358";1985;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,492;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,168;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1359";1986;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1360";1987;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1361";1988;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1362";1989;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1363";1990;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,17;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1364";1991;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1365";1992;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1366";1993;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,112;NA;2,735978;0,6155951;NA;NA;"Guyana";NA;59;3;3;32;3
"1367";1994;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1368";1995;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,33;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1369";1996;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,87;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1370";1997;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,181;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1371";1998;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1372";1999;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1373";2020;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1374";NA;"GUY";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Guyana";NA;59;3;3;32;3
"1375";1960;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,646251;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,081;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1376";1961;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1377";1962;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1378";1963;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1379";1964;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1380";1965;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,19;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1381";1966;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1382";1967;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1383";1968;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1384";1969;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1385";1970;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,7531;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,269;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1386";1971;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1387";1972;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1388";1973;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1389";1974;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1390";1975;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,7037;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,269;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1391";1976;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1392";1977;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1393";1978;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1394";1979;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,331;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1395";1980;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,3241;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1396";1981;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,332;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1397";1982;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1398";1983;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1399";1984;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,691;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1400";1985;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,3095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1401";1986;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1402";1987;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1403";1988;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,829;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1404";1989;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1405";1990;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,0067;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1406";1991;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,411;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1407";1992;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1408";1993;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1409";1994;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1410";1995;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,65;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1411";1996;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1412";1997;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,832;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1413";1998;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,449258;0,4316535;NA;NA;"Honduras";NA;28;12;5;51;3
"1414";1999;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1415";2020;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;46,5;32,1;"Honduras";NA;28;12;5;51;3
"1416";NA;"HND";"Low-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Honduras";NA;28;12;5;51;3
"1417";1960;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,6088328;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,105;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1418";1961;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1419";1962;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1420";1963;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1421";1964;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1422";1965;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,07;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1423";1966;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1424";1967;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1425";1968;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1426";1969;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1427";1970;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7843;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,08;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1428";1971;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1429";1972;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1430";1973;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1431";1974;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1432";1975;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,776;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,081;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1433";1976;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1434";1977;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1435";1978;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1436";1979;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1437";1980;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1438";1981;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,11;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1439";1982;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1440";1983;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1441";1984;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,141;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1442";1985;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7231;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,137;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1443";1986;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1444";1987;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1445";1988;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,143;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1446";1989;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1447";1990;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7556;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,08;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1448";1991;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1449";1992;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,084;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1450";1993;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7991;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,092;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1451";1994;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1452";1995;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,16;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1453";1996;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1454";1997;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1455";1998;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,102;NA;0,2384;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1456";1999;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1457";2020;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;72,8;73,8;"Haiti";NA;10;2;5;44;39
"1458";NA;"HTI";"Low";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Haiti";NA;10;2;5;44;39
"1459";1960;"JAM";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,145488;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,386;NA;NA;NA;NA;NA;"Jamaica";NA;58;7;17;17;1
"1460";1961;"JAM";"Up-Mid";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Jamaica";NA;58;7;17;17;1
